ID	ra_center	dec_center
380	172.058800	-72.902500
381	177.352900	-72.902500
382	182.647100	-72.902500
383	187.941200	-72.902500
384	193.235300	-72.902500
385	198.529400	-72.902500
386	203.823500	-72.902500
387	209.117600	-72.902500
388	214.411800	-72.902500
389	219.705900	-72.902500
390	225.000000	-72.902500
391	230.294100	-72.902500
392	235.588200	-72.902500
393	240.882400	-72.902500
394	246.176500	-72.902500
395	251.470600	-72.902500
396	256.764700	-72.902500
397	262.058800	-72.902500
398	267.352900	-72.902500
399	272.647100	-72.902500
400	277.941200	-72.902500
401	283.235300	-72.902500
402	288.529400	-72.902500
403	293.823500	-72.902500
404	299.117600	-72.902500
405	304.411800	-72.902500
406	309.705900	-72.902500
407	315.000000	-72.902500
408	320.294100	-72.902500
409	325.588200	-72.902500
410	330.882400	-72.902500
411	336.176500	-72.902500
412	341.470600	-72.902500
413	346.764700	-72.902500
414	352.058800	-72.902500
415	357.352900	-72.902500
416	0.000000	-71.274170
417	4.864900	-71.274170
418	9.729700	-71.274170
419	14.594600	-71.274170
420	19.459500	-71.274170
421	24.324300	-71.274170
422	29.189200	-71.274170
423	34.054100	-71.274170
424	38.918900	-71.274170
425	43.783800	-71.274170
426	48.648600	-71.274170
427	53.513500	-71.274170
428	58.378400	-71.274170
429	63.243200	-71.274170
430	68.108100	-71.274170
431	72.973000	-71.274170
432	77.837800	-71.274170
433	82.702700	-71.274170
434	87.567600	-71.274170
435	92.432400	-71.274170
436	97.297300	-71.274170
437	102.162200	-71.274170
438	107.027000	-71.274170
439	111.891900	-71.274170
440	116.756800	-71.274170
441	121.621600	-71.274170
442	126.486500	-71.274170
443	131.351300	-71.274170
444	136.216200	-71.274170
445	141.081100	-71.274170
446	145.945900	-71.274170
447	150.810800	-71.274170
448	155.675700	-71.274170
449	160.540500	-71.274170
450	165.405400	-71.274170
451	170.270300	-71.274170
452	175.135100	-71.274170
453	180.000000	-71.274170
454	184.864900	-71.274170
455	189.729700	-71.274170
456	194.594600	-71.274170
457	199.459500	-71.274170
458	204.324300	-71.274170
459	209.189200	-71.274170
460	214.054000	-71.274170
461	218.918900	-71.274170
462	223.783800	-71.274170
463	228.648700	-71.274170
464	233.513500	-71.274170
465	238.378400	-71.274170
466	243.243200	-71.274170
467	248.108100	-71.274170
468	252.973000	-71.274170
469	257.837800	-71.274170
470	262.702700	-71.274170
471	267.567600	-71.274170
