ID	ra_center	dec_center
88	292.500000	-81.818180
89	303.750000	-81.818180
90	315.000000	-81.818180
91	326.250000	-81.818180
92	337.500000	-81.818180
93	348.750000	-81.818180
94	9.473680	-80.181820
95	18.947370	-80.181820
96	28.421050	-80.181820
97	37.894740	-80.181820
98	47.368420	-80.181820
99	56.842110	-80.181820
100	66.315790	-80.181820
101	75.789470	-80.181820
102	85.263160	-80.181820
103	94.736840	-80.181820
104	104.210530	-80.181820
105	113.684210	-80.181820
106	123.157890	-80.181820
107	132.631580	-80.181820
108	142.105260	-80.181820
109	151.578950	-80.181820
110	161.052630	-80.181820
111	170.526320	-80.181820
112	180.000000	-80.181820
113	189.473680	-80.181820
114	198.947370	-80.181820
115	208.421050	-80.181820
116	217.894740	-80.181820
117	227.368420	-80.181820
118	236.842110	-80.181820
119	246.315790	-80.181820
120	255.789470	-80.181820
121	265.263160	-80.181820
122	274.736840	-80.181820
123	284.210530	-80.181820
124	293.684210	-80.181820
125	303.157890	-80.181820
126	312.631580	-80.181820
127	322.105260	-80.181820
128	331.578950	-80.181820
129	341.052630	-80.181820
130	350.526320	-80.181820
131	8.181820	-78.545450
132	16.363640	-78.545450
133	24.545450	-78.545450
134	32.727270	-78.545450
135	40.909090	-78.545450
136	49.090910	-78.545450
137	57.272730	-78.545450
138	65.454550	-78.545450
139	73.636360	-78.545450
140	81.818180	-78.545450
141	90.000000	-78.545450
142	98.181820	-78.545450
143	106.363640	-78.545450
144	114.545450	-78.545450
145	122.727270	-78.545450
146	130.909090	-78.545450
147	139.090910	-78.545450
148	147.272730	-78.545450
149	155.454550	-78.545450
150	163.636360	-78.545450
151	171.818180	-78.545450
152	180.000000	-78.545450
153	188.181820	-78.545450
154	196.363640	-78.545450
155	204.545450	-78.545450
156	212.727270	-78.545450
157	220.909090	-78.545450
158	229.090910	-78.545450
159	237.272730	-78.545450
160	245.454550	-78.545450
161	253.636360	-78.545450
162	261.818180	-78.545450
163	270.000000	-78.545450
164	278.181820	-78.545450
165	286.363640	-78.545450
166	294.545450	-78.545450
167	302.727270	-78.545450
168	310.909090	-78.545450
169	319.090910	-78.545450
170	327.272730	-78.545450
171	335.454550	-78.545450
172	343.636360	-78.545450
173	351.818180	-78.545450
174	7.200000	-76.909090
175	14.400000	-76.909090
176	21.600000	-76.909090
177	28.800000	-76.909090
178	36.000000	-76.909090
179	43.200000	-76.909090
180	50.400000	-76.909090
181	57.600000	-76.909090
182	64.800000	-76.909090
183	72.000000	-76.909090
184	79.200000	-76.909090
185	86.400000	-76.909090
186	93.600000	-76.909090
187	100.800000	-76.909090
188	108.000000	-76.909090
189	115.200000	-76.909090
190	122.400000	-76.909090
191	129.600000	-76.909090
192	136.800000	-76.909090
193	144.000000	-76.909090
194	151.200000	-76.909090
195	158.400000	-76.909090
196	165.600000	-76.909090
197	172.800000	-76.909090
198	180.000000	-76.909090
199	187.200000	-76.909090
200	194.400000	-76.909090
201	201.600000	-76.909090
202	208.800000	-76.909090
203	216.000000	-76.909090
204	223.200000	-76.909090
205	230.400000	-76.909090
206	237.600000	-76.909090
207	244.800000	-76.909090
208	252.000000	-76.909090
209	259.200000	-76.909090
210	266.400000	-76.909090
211	273.600000	-76.909090
212	280.800000	-76.909090
213	288.000000	-76.909090
214	295.200000	-76.909090
215	302.400000	-76.909090
216	309.600000	-76.909090
217	316.800000	-76.909090
218	324.000000	-76.909090
219	331.200000	-76.909090
220	338.400000	-76.909090
221	345.600000	-76.909090
222	352.800000	-76.909090
223	6.428570	-75.272730
224	12.857140	-75.272730
225	19.285710	-75.272730
226	25.714290	-75.272730
227	32.142860	-75.272730
228	38.571430	-75.272730
229	45.000000	-75.272730
230	51.428570	-75.272730
231	57.857140	-75.272730
232	64.285710	-75.272730
233	70.714290	-75.272730
234	77.142860	-75.272730
235	83.571430	-75.272730
236	90.000000	-75.272730
237	96.428570	-75.272730
238	102.857140	-75.272730
239	109.285710	-75.272730
240	115.714290	-75.272730
241	122.142860	-75.272730
242	128.571430	-75.272730
243	135.000000	-75.272730
244	141.428570	-75.272730
