ID	ra_center	dec_center
1108	159.705200	42.511400
1109	159.705700	-42.511600
1110	166.490500	42.528700
1111	166.491100	-42.528900
1112	173.254300	42.538400
1113	173.254900	-42.538400
1114	180.002500	42.541300
1115	180.003000	-42.541300
1116	186.750700	42.539000
1117	186.751200	-42.539000
1118	193.514500	42.530000
1119	193.515100	-42.529900
1120	200.299900	42.513300
1121	200.300400	-42.513100
1122	207.104300	42.492800
1123	207.104800	-42.492600
1124	213.921900	42.476700
1125	213.922400	-42.476500
1126	220.746100	42.472600
1127	220.746500	-42.472300
1128	227.570900	42.483200
1129	227.571300	-42.482800
1130	234.391200	42.505000
1131	234.391500	-42.504500
1132	241.199900	42.529000
1133	241.200200	-42.528500
1134	247.990100	42.545700
1135	247.990300	-42.545200
1136	254.759900	42.550800
1137	254.760000	-42.550300
1138	261.515400	42.545300
1139	261.515500	-42.544800
1140	268.268900	42.531000
1141	268.268900	-42.530500
1142	275.033100	42.510600
1143	275.033100	-42.510100
1144	281.816300	42.489200
1145	281.816100	-42.488800
1146	288.618900	42.474100
1147	288.618800	-42.473600
1148	295.434700	42.472200
1149	295.434500	-42.471700
1150	302.253700	42.486000
1151	302.253400	-42.485500
1152	309.067200	42.509600
1153	309.066900	-42.509200
1154	315.871400	42.532800
1155	315.871000	-42.532500
1156	322.666300	42.547000
1157	322.665800	-42.546700
1158	329.453800	42.548000
1159	329.453400	-42.547700
1160	336.237300	42.535700
1161	336.236800	-42.535500
1162	343.020700	42.514000
1163	343.020100	-42.513900
1164	349.807700	42.490400
1165	349.807200	-42.490300
1166	356.599700	42.474300
1167	356.599100	-42.474300
1168	3.663400	47.476600
1169	3.662900	-47.476700
1170	11.004900	47.501500
1171	11.004400	-47.501600
1172	18.357500	47.535100
1173	18.356900	-47.535300
1174	25.720000	47.560300
1175	25.719500	-47.560500
1176	33.087700	47.566100
1177	33.087200	-47.566300
1178	40.453600	47.549700
1179	40.453100	-47.550000
1180	47.807800	47.516000
1181	47.807500	-47.516400
1182	55.138300	47.476900
1183	55.137900	-47.477300
1184	62.440700	47.451100
1185	62.440400	-47.451500
1186	69.729700	47.454900
1187	69.729500	-47.455400
1188	77.030800	47.485500
1189	77.030600	-47.486000
1190	84.363500	47.528700
1191	84.363400	-47.529100
1192	91.735300	47.566200
1193	91.735300	-47.566700
1194	99.143400	47.583300
1195	99.143500	-47.583700
1196	106.575400	47.575300
1197	106.575600	-47.575800
1198	114.005600	47.547500
1199	114.005800	-47.547900
1200	121.396800	47.509300
1201	121.397100	-47.509700
1202	128.723000	47.475000
1203	128.723400	-47.475400
1204	135.991100	47.456200
1205	135.991600	-47.456500
1206	143.231700	47.457100
1207	143.232200	-47.457400
1208	150.479400	47.479200
1209	150.479900	-47.479400
1210	157.765000	47.514300
1211	157.765500	-47.514400
1212	165.112300	47.548400
1213	165.112900	-47.548500
1214	172.531800	47.572700
1215	172.532300	-47.572800
1216	180.003900	47.582100
1217	180.004500	-47.582100
1218	187.475900	47.573600
1219	187.476400	-47.573500
1220	194.894800	47.550100
1221	194.895400	-47.550000
1222	202.241700	47.516900
1223	202.242200	-47.516700
1224	209.526900	47.482800
1225	209.527400	-47.482600
1226	216.774300	47.461800
1227	216.774800	-47.461500
1228	224.014700	47.461800
1229	224.015100	-47.461500
1230	231.282600	47.481600
1231	231.283000	-47.481200
1232	238.608400	47.516500
1233	238.608700	-47.516100
1234	245.998700	47.555200
1235	245.999000	-47.554700
1236	253.427700	47.583400
1237	253.427900	-47.582900
1238	260.858500	47.591500
1239	260.858600	-47.591100
1240	268.265500	47.574800
1241	268.265600	-47.574400
1242	275.636300	47.537700
1243	275.636300	-47.537200
1244	282.968100	47.494900
1245	282.967900	-47.494500
1246	290.268200	47.464500
1247	290.268000	-47.464100
1248	297.556100	47.460400
1249	297.555900	-47.460000
1250	304.857300	47.485200
1251	304.857000	-47.484900
1252	312.186600	47.523300
1253	312.186200	-47.522900
1254	319.539900	47.555900
1255	319.539500	-47.555600
1256	326.905000	47.571400
1257	326.904500	-47.571200
1258	334.272000	47.564900
1259	334.271500	-47.564700
1260	341.634000	47.538800
1261	341.633500	-47.538600
1262	348.986100	47.504000
1263	348.985500	-47.503900
1264	356.327300	47.477600
1265	356.326700	-47.477600
1266	4.079800	52.496400
1267	4.079200	-52.496500
1268	12.253300	52.530500
1269	12.252700	-52.530600
1270	20.428500	52.572000
1271	20.427900	-52.572200
1272	28.611200	52.595400
1273	28.610600	-52.595600
1274	36.803400	52.587200
1275	36.803000	-52.587500
1276	45.005900	52.552300
1277	45.005400	-52.552600
1278	53.219600	52.511800
1279	53.219300	-52.512100
1280	61.429200	52.491000
1281	61.428900	-52.491400
1282	69.604500	52.503600
1283	69.604300	-52.504000
1284	77.744200	52.536000
1285	77.744000	-52.536400
1286	85.878400	52.571900
1287	85.878400	-52.572300
1288	94.037900	52.589500
1289	94.038000	-52.589900
1290	102.230100	52.574300
1291	102.230200	-52.574700
1292	110.451100	52.538500
1293	110.451300	-52.538900
1294	118.691500	52.514500
1295	118.691800	-52.514900
1296	126.917600	52.519000
1297	126.917900	-52.519300
1298	135.096000	52.535700
1299	135.096400	-52.536000
1300	143.222300	52.549700
1301	143.222800	-52.549900
1302	151.330300	52.564500
1303	151.330900	-52.564700
1304	159.466500	52.571200
1305	159.467100	-52.571400
1306	167.652100	52.555100
1307	167.652600	-52.555100
1308	175.881300	52.531900
1309	175.881900	-52.532000
1310	184.130000	52.532700
1311	184.130600	-52.532700
1312	192.358800	52.557300
1313	192.359400	-52.557200
1314	200.543600	52.574600
1315	200.544200	-52.574400
1316	208.679200	52.569000
1317	208.679700	-52.568800
1318	216.786900	52.555600
1319	216.787400	-52.555400
1320	224.913200	52.543000
1321	224.913600	-52.542700
1322	233.091100	52.527600
1323	233.091400	-52.527300
1324	241.315900	52.524600
1325	241.316200	-52.524200
1326	249.554300	52.549400
1327	249.554500	-52.549000
1328	257.773400	52.585300
1329	257.773500	-52.584900
1330	265.963900	52.600800
1331	265.964000	-52.600400
1332	274.122100	52.583700
1333	274.122000	-52.583300
1334	282.255100	52.548500
1335	282.255000	-52.548100
1336	290.393400	52.516500
1337	290.393200	-52.516100
1338	298.566400	52.503900
1339	298.566100	-52.503600
1340	306.772900	52.523000
1341	306.772600	-52.522600
1342	314.984700	52.561500
1343	314.984300	-52.561200
1344	323.185900	52.595000
1345	323.185400	-52.594700
1346	331.377200	52.602000
1347	331.376600	-52.601800
1348	339.559000	52.577500
1349	339.558400	-52.577300
1350	347.733300	52.534500
1351	347.732700	-52.534500
1352	355.906100	52.498200
1353	355.905600	-52.498200
1354	4.586900	57.523600
1355	4.586200	-57.523600
1356	13.809800	57.575100
1357	13.809200	-57.575200
1358	23.074700	57.623600
1359	23.074100	-57.623800
1360	32.352400	57.636700
1361	32.351900	-57.636900
1362	41.592600	57.604300
1363	41.592200	-57.604500
1364	50.761500	57.542200
1365	50.761100	-57.542500
1366	59.895700	57.506200
1367	59.895400	-57.506500
1368	69.093700	57.540600
1369	69.093500	-57.541000
1370	78.396500	57.593100
1371	78.396400	-57.593500
1372	87.751800	57.626700
1373	87.751800	-57.627100
1374	97.071800	57.625500
1375	97.071900	-57.625900
1376	106.288600	57.582200
1377	106.288800	-57.582600
1378	115.384200	57.528100
1379	115.384500	-57.528400
1380	124.459100	57.532200
1381	124.459500	-57.532500
1382	133.653400	57.578100
1383	133.653800	-57.578400
1384	142.998000	57.615700
1385	142.998500	-57.615900
1386	152.402500	57.628600
1387	152.403100	-57.628800
1388	161.747600	57.612000
1389	161.748200	-57.612200
1390	170.946500	57.565100
1391	170.947200	-57.565200
1392	180.007900	57.534000
1393	180.008500	-57.534000
1394	189.069900	57.567600
1395	189.070600	-57.567600
1396	198.269800	57.616300
1397	198.270400	-57.616200
1398	207.614600	57.634600
1399	207.615100	-57.634400
1400	217.017700	57.623500
1401	217.018200	-57.623300
1402	226.359600	57.587900
1403	226.360000	-57.587600
1404	235.551400	57.544300
1405	235.551800	-57.544000
1406	244.625200	57.543000
1407	244.625400	-57.542700
1408	253.719900	57.597600
1409	253.720000	-57.597200
1410	262.934000	57.640900
1411	262.934100	-57.640500
1412	272.250700	57.642700
1413	272.250700	-57.642300
1414	281.602000	57.610000
1415	281.601800	-57.609600
1416	290.900500	57.558700
1417	290.900200	-57.558300
1418	300.094400	57.525400
1419	300.094100	-57.525100
1420	309.226000	57.557200
1421	309.225600	-57.556900
1422	318.392200	57.616000
1423	318.391700	-57.615700
1424	327.629900	57.646500
1425	327.629300	-57.646300
1426	336.905500	57.631800
1427	336.904900	-57.631700
1428	346.168600	57.581600
1429	346.168000	-57.581500
1430	355.390100	57.527200
1431	355.389500	-57.527200
1432	5.413400	62.546900
1433	5.412700	-62.546900
1434	16.291800	62.606500
1435	16.291100	-62.606600
1436	27.190200	62.649500
1437	27.189600	-62.649600
1438	38.140100	62.646800
1439	38.139500	-62.647000
1440	49.154700	62.599300
1441	49.154200	-62.599500
1442	60.166000	62.539600
1443	60.165700	-62.539900
1444	71.032400	62.554500
1445	71.032200	-62.554800
1446	81.795200	62.595800
1447	81.795000	-62.596200
1448	92.584800	62.631700
1449	92.584800	-62.632000
1450	103.521100	62.629300
1451	103.521300	-62.629700
1452	114.627700	62.604600
1453	114.628000	-62.604900
1454	125.697700	62.588200
1455	125.698100	-62.588500
1456	136.573000	62.584600
1457	136.573600	-62.584900
1458	147.280800	62.600800
1459	147.281400	-62.601000
1460	158.000600	62.617300
1461	158.001200	-62.617400
1462	168.907200	62.623100
1463	168.907900	-62.623200
1464	180.015700	62.623700
1465	180.016400	-62.623700
1466	191.122500	62.626500
1467	191.123200	-62.626400
1468	202.024400	62.624300
1469	202.025100	-62.624200
1470	212.742800	62.610300
1471	212.743400	-62.610100
1472	223.451900	62.597600
1473	223.452400	-62.597300
1474	234.328100	62.604600
1475	234.328500	-62.604300
1476	245.394600	62.626000
1477	245.394900	-62.625600
1478	256.487800	62.651900
1479	256.488000	-62.651600
1480	267.417900	62.653800
1481	267.417900	-62.653400
1482	278.205300	62.619300
1483	278.205200	-62.619000
1484	288.966200	62.580100
1485	288.965900	-62.579700
1486	299.825500	62.569700
1487	299.825200	-62.569400
1488	310.820200	62.620200
1489	310.819700	-62.619900
1490	321.829100	62.662300
1491	321.828600	-62.662100
1492	332.776700	62.662200
1493	332.776100	-62.662100
1494	343.672900	62.617300
1495	343.672200	-62.617200
1496	354.547100	62.554700
1497	354.546400	-62.554700
1498	6.368200	67.591000
1499	6.367400	-67.591000
1500	19.239200	67.685000
1501	19.238400	-67.685200
1502	32.142700	67.706200
1503	32.142000	-67.706400
1504	45.009300	67.628800
1505	45.008700	-67.629000
1506	57.813500	67.530200
1507	57.813100	-67.530500
1508	70.637300	67.637800
1509	70.637000	-67.638200
1510	83.558500	67.714700
1511	83.558400	-67.715100
1512	96.527000	67.691400
1513	96.527100	-67.691800
1514	109.387600	67.571200
1515	109.387800	-67.571600
1516	122.102600	67.583900
1517	122.103100	-67.584200
1518	134.896000	67.671800
1519	134.896600	-67.672100
1520	147.879600	67.746800
1521	147.880300	-67.747000
1522	160.874900	67.695000
1523	160.875700	-67.695100
1524	173.679400	67.595400
1525	173.680300	-67.595500
1526	186.369900	67.598100
1527	186.370800	-67.598000
1528	199.178600	67.706500
1529	199.179400	-67.706400
1530	212.169400	67.759700
1531	212.170100	-67.759500
1532	225.144500	67.689200
1533	225.145100	-67.689000
1534	237.934000	67.607200
1535	237.934400	-67.606900
1536	250.644900	67.611100
1537	250.645200	-67.610800
1538	263.489800	67.724700
1539	263.489900	-67.724300
1540	276.442900	67.747500
1541	276.442800	-67.747100
1542	289.352900	67.674200
1543	289.352600	-67.673900
1544	302.157900	67.583500
1545	302.157400	-67.583200
1546	314.941300	67.655500
1547	314.940700	-67.655200
1548	327.799200	67.725600
1549	327.798500	-67.725400
1550	340.696700	67.702300
1551	340.695900	-67.702200
1552	353.556500	67.608800
1553	353.555700	-67.608800
1554	8.057400	72.725700
1555	8.056400	-72.725700
1556	24.465600	72.847000
1557	24.464700	-72.847100
1558	40.921200	72.803500
1559	40.920400	-72.803700
1560	57.312400	72.641900
1561	57.311800	-72.642200
1562	73.611900	72.811700
1563	73.611600	-72.812100
1564	90.015300	72.827600
1565	90.015300	-72.827900
1566	106.561600	72.712900
1567	106.561900	-72.713300
1568	122.796300	72.791300
1569	122.796800	-72.791600
1570	139.062500	72.818900
1571	139.063300	-72.819200
1572	155.599800	72.834800
1573	155.600800	-72.834900
1574	171.950200	72.797600
1575	171.951200	-72.797700
1576	188.149900	72.798100
1577	188.150900	-72.798000
1578	204.513600	72.855700
1579	204.514500	-72.855500
1580	221.022300	72.846000
1581	221.023100	-72.845800
1582	237.282000	72.821100
1583	237.282500	-72.820800
1584	253.510600	72.780600
1585	253.510900	-72.780300
1586	269.998400	72.882000
1587	269.998400	-72.881700
1588	286.373600	72.863900
1589	286.373300	-72.863600
1590	302.636700	72.736000
1591	302.636100	-72.735700
1592	318.966500	72.839200
1593	318.965700	-72.839000
1594	335.406500	72.874100
1595	335.405600	-72.873900
1596	351.787800	72.765200
1597	351.786800	-72.765200
1598	11.018900	77.982000
1599	11.017500	-77.982000
1600	33.753000	78.096200
1601	33.751800	-78.096400
1602	56.205700	77.846400
1603	56.204900	-77.846700
1604	78.852500	78.134400
1605	78.852200	-78.134700
1606	101.421500	77.881900
1607	101.421700	-77.882200
1608	123.858100	78.164200
1609	123.858900	-78.164400
1610	146.460300	78.005100
1611	146.461500	-78.005300
1612	168.819800	78.128200
1613	168.821200	-78.128200
1614	191.407500	78.121300
1615	191.408900	-78.121200
1616	213.757600	78.062100
1617	213.758900	-78.061900
1618	236.304200	78.207600
1619	236.305000	-78.207300
1620	258.681700	78.009800
1621	258.682000	-78.009500
1622	281.143500	78.222900
1623	281.143200	-78.222600
1624	303.649800	78.014600
1625	303.649000	-78.014300
1626	326.015800	78.139800
1627	326.014600	-78.139700
1628	348.666500	78.062000
1629	348.665000	-78.061900
1630	20.066100	83.439200
1631	20.063600	-83.439300
1632	59.945700	83.342900
1633	59.944400	-83.343200
1634	99.905400	83.425100
1635	99.905800	-83.425400
1636	139.978800	83.551500
1637	139.980900	-83.551700
1638	180.016900	83.623200
1639	180.019600	-83.623200
1640	219.975800	83.648800
1641	219.977900	-83.648600
1642	259.957600	83.641100
1643	259.958000	-83.640800
1644	300.011800	83.616400
1645	300.010400	-83.616200
1646	340.083900	83.559600
1647	340.081400	-83.559500
1648	60.467800	89.673000
1649	60.441700	-89.673300
